TransactionID,Date,BranchID,ServiceID,Quantity,Revenue,CustomerType
T00520,2016-06-02,F002,S024,2,,Trial
T00521,2016-10-01,F001,S012,1,28.0,Trial
T00522,2016-06-12,F001,S012,3,84.0,Member
T00523,2016-11-01,F002,S018,1,129.0,Trial
T00524,2016-07-24,F004,S006,3,75.0,Member
T00525,2016-01-27,F004,S007,2,70.0,Non-Member
T00526,2016-11-04,F002,S019,1,1299.0,Member
T00527,2016-12-22,F004,S015,1,45.0,Trial
T00528,2016-03-13,F003,S009,3,,Trial
T00529,2016-12-07,F001,S008,3,66.0,Member
T00530,2016-02-02,F004,S005,2,60.0,Trial
T00531,2016-02-26,F003,S002,3,84.0,Non-Member
T00532,2016-12-18,F001,S010,2,52.0,Member
T00533,2016-12-02,F002,S018,1,129.0,Member
T00534,2016-06-08,F002,S011,1,28.0,Member
T00535,2016-03-12,F004,S020,2,40.0,Non-Member
T00536,2016-04-24,F004,S020,2,40.0,Non-Member
T00537,2016-02-10,F001,S004,1,25.0,Non-Member
T00538,2016-12-02,F003,S019,1,1299.0,Member
T00539,2016-05-20,F002,S013,2,70.0,Non-Member
T00540,2016-08-23,F003,S005,3,90.0,
T00541,2016-12-11,F004,S006,3,75.0,Trial
T00542,2016-02-26,F001,S017,2,180.0,Trial
T00543,2016-04-24,F002,S018,1,129.0,Trial
T00544,2016-06-27,F003,S011,1,28.0,Trial
T00545,2016-11-19,F004,S002,3,84.0,Member
T00546,2016-10-26,F002,S011,1,28.0,
T00547,2016-09-01,F003,S012,2,56.0,Trial
T00548,2016-12-16,F002,S023,2,49.98,Member
T00549,2016-08-01,F002,S016,1,80.0,Member
T00550,2016-07-31,F004,S007,1,35.0,Trial
T00551,2016-05-08,F004,S004,1,25.0,Member
T00552,2016-12-07,F003,S016,2,160.0,Trial
T00553,2016-03-26,F004,S009,1,24.0,Non-Member
T00554,2016-08-05,F001,S017,2,180.0,
T00555,2016-09-18,F004,S013,1,35.0,Member
T00556,2016-10-28,F001,S014,3,225.0,Non-Member
T00557,2016-02-12,F004,S008,1,,Non-Member
T00558,2016-11-12,F003,S003,2,40.0,Trial
T00559,2016-01-31,F003,S011,1,28.0,Trial
T00560,2016-11-11,F002,S005,3,,Trial
T00561,2016-08-13,F002,S022,1,4.5,Non-Member
T00562,2016-04-20,F003,S008,3,66.0,Member
T00563,2016-06-06,F003,S003,3,60.0,Trial
T00564,2016-11-28,F002,S002,1,28.0,Trial
T00565,2016-11-07,F002,S013,2,70.0,Trial
T00566,2016-01-24,F002,S018,1,129.0,Non-Member
T00567,2016-05-01,F001,S008,2,44.0,Non-Member
T00568,2016-08-29,F003,S025,2,90.0,Trial
T00569,2016-07-12,F004,S006,3,,Member
T00570,2016-02-26,F003,S010,3,78.0,Member
T00571,2016-05-26,F003,S007,1,35.0,Non-Member
T00572,2016-11-27,F003,S008,2,44.0,Trial
T00573,2016-04-25,F001,S002,3,84.0,Non-Member
T00574,2016-12-06,F004,S016,1,80.0,Member
T00575,2016-06-13,F001,S014,1,75.0,
T00576,2016-12-10,F004,S020,1,20.0,Trial
T00577,2016-06-22,F001,S015,1,45.0,Non-Member
T00578,2016-09-17,F001,S014,1,,Member
T00579,2016-01-28,F004,S008,3,66.0,Non-Member
T00580,2016-03-21,F001,S019,1,1299.0,Non-Member
T00581,2016-07-22,F001,S011,2,56.0,Non-Member
T00582,2016-12-13,F004,S014,2,150.0,Member
T00583,2016-01-14,F003,S005,3,90.0,Trial
T00584,2016-09-06,F001,S015,3,135.0,Trial
T00585,2016-06-26,F001,S012,1,28.0,Member
T00586,2016-05-10,F003,S011,1,28.0,Member
T00587,2016-03-31,F001,S005,3,90.0,Trial
T00588,2016-09-23,F002,S018,1,129.0,Trial
T00589,2016-10-11,F001,S007,3,105.0,Trial
T00590,2016-11-22,F003,S002,1,28.0,Trial
T00591,2016-09-14,F004,S015,2,90.0,Member
T00592,2016-05-01,F001,S009,1,24.0,Non-Member
T00593,2016-05-19,F004,S022,3,13.5,Trial
T00594,2016-12-13,F003,S010,3,78.0,Member
T00595,2016-10-01,F002,S008,2,44.0,Member
T00596,2016-01-23,F001,S008,3,66.0,Non-Member
T00597,2016-08-16,F002,S003,1,20.0,Trial
T00598,2016-02-21,F002,S008,2,44.0,Trial
T00599,2016-01-31,F001,S018,1,129.0,Trial
T00600,2016-03-22,F002,S001,1,22.0,Non-Member
T00601,2016-10-01,F002,S012,1,28.0,Non-Member
T00602,2016-01-17,F002,S022,3,13.5,Member
T00603,2016-12-10,F004,S017,1,90.0,Trial
T00604,2016-04-23,F004,S001,1,22.0,Member
T00605,2016-11-28,F004,S008,3,66.0,Trial
T00606,2016-11-03,F001,S015,3,135.0,Trial
T00607,2016-11-27,F004,S014,2,150.0,Non-Member
T00608,2016-01-24,F001,S001,2,44.0,Non-Member
T00609,2016-02-11,F003,S023,3,74.97,Member
T00610,2016-01-26,F004,S001,2,44.0,
T00611,2016-08-10,F002,S009,3,72.0,Trial
T00612,2016-01-15,F003,S004,1,25.0,Non-Member
T00613,2016-08-22,F001,S017,2,180.0,Member
T00614,2016-02-26,F001,S020,2,40.0,
T00615,2016-07-04,F003,S012,2,56.0,
T00616,2016-03-13,F004,S012,2,,Trial
T00617,2016-02-28,F002,S015,2,90.0,Trial
T00618,2016-02-10,F002,S015,2,90.0,Member
T00619,2016-12-18,F004,S025,1,45.0,Trial
T00620,2016-05-03,F003,S013,1,35.0,Non-Member
T00621,2016-07-24,F004,S025,2,,Non-Member
T00622,2016-01-13,F003,S012,2,56.0,Non-Member
T00623,2016-08-22,F001,S007,3,105.0,Trial
T00624,2016-05-26,F001,S006,3,75.0,Non-Member
T00625,2016-04-21,F003,S022,2,9.0,Member
T00626,2016-06-03,F003,S013,2,70.0,Non-Member
T00627,2016-09-10,F004,S007,3,105.0,Non-Member
T00628,2016-01-01,F003,S022,1,4.5,Member
T00629,2016-08-22,F004,S025,1,,Trial
T00630,2016-03-30,F001,S012,1,28.0,
T00631,2016-09-18,F002,S004,3,75.0,Trial
T00632,2016-09-29,F004,S007,2,70.0,Trial
T00633,2016-09-02,F001,S009,2,48.0,Trial
T00634,2016-07-12,F004,S019,1,1299.0,Trial
T00635,2016-01-12,F002,S013,3,105.0,Non-Member
T00636,2016-01-02,F001,S009,3,72.0,Non-Member
T00637,2016-09-06,F002,S013,3,105.0,Non-Member
T00638,2016-12-19,F001,S025,2,90.0,
T00639,2016-03-15,F001,S022,3,13.5,Non-Member
T00640,2016-09-04,F001,S013,2,70.0,Non-Member
T00641,2016-05-23,F001,S002,2,56.0,Member
T00642,2016-07-12,F002,S019,1,1299.0,Member
T00643,2016-02-11,F004,S006,1,,Non-Member
T00644,2016-05-23,F004,S004,3,75.0,Non-Member
T00645,2016-01-11,F001,S018,1,129.0,Member
T00646,2016-08-16,F004,S021,1,8.5,Trial
T00647,2016-06-20,F004,S017,3,270.0,Trial
T00648,2016-10-22,F004,S010,3,78.0,Trial
T00649,2016-11-15,F001,S011,1,28.0,Non-Member
T00650,2016-02-24,F004,S004,1,25.0,Trial
T00651,2016-10-06,F004,S011,2,56.0,Trial
T00652,2016-09-21,F001,S018,1,129.0,Member
T00653,2016-01-05,F004,S003,2,40.0,Non-Member
T00654,2016-11-19,F003,S014,1,75.0,Member
T00655,2016-07-27,F002,S004,1,25.0,Trial
T00656,2016-07-06,F003,S015,1,,Trial
T00657,2016-02-22,F004,S020,2,40.0,Trial
T00658,2016-04-21,F004,S018,1,129.0,Member
T00659,2016-02-15,F002,S017,3,270.0,Member
T00660,2016-07-19,F002,S023,1,24.99,Member
T00661,2016-04-16,F001,S016,1,80.0,Trial
T00662,2016-09-09,F003,S007,3,105.0,Non-Member
T00663,2016-02-28,F004,S008,3,66.0,Non-Member
T00664,2016-08-03,F001,S008,1,22.0,Trial
T00665,2016-11-10,F003,S009,3,72.0,Member
T00666,2016-01-24,F003,S023,3,74.97,Member
T00667,2016-05-04,F004,S022,1,4.5,Trial
T00668,2016-05-31,F003,S017,2,180.0,Non-Member
T00669,2016-06-23,F004,S008,3,66.0,Member
T00670,2016-03-19,F004,S009,3,72.0,Non-Member
T00671,2016-11-05,F002,S005,2,60.0,Trial
T00672,2016-02-24,F004,S009,1,24.0,Non-Member
T00673,2016-06-14,F001,S021,3,25.5,Trial
T00674,2016-09-09,F004,S006,1,25.0,Non-Member
T00675,2016-12-27,F002,S013,1,35.0,
T00676,2016-12-22,F004,S008,3,66.0,Trial
T00677,2016-07-02,F003,S004,1,25.0,Trial
T00678,2016-06-11,F002,S004,2,50.0,Trial
T00679,2016-04-21,F001,S020,1,20.0,Member
T00680,2016-08-28,F004,S017,3,270.0,Trial
T00681,2016-11-14,F001,S021,3,25.5,
T00682,2016-12-22,F003,S012,3,84.0,
T00683,2016-03-10,F003,S024,1,6.0,Non-Member
T00684,2016-12-25,F001,S015,2,90.0,Non-Member
T00685,2016-06-17,F001,S014,2,150.0,Member
T00686,2016-02-04,F002,S007,3,105.0,Trial
T00687,2016-04-08,F004,S015,1,45.0,Trial
T00688,2016-12-20,F002,S004,2,50.0,
T00689,2016-12-27,F003,S001,3,66.0,Non-Member
T00690,2016-06-05,F002,S021,1,8.5,Non-Member
T00691,2016-05-18,F001,S023,3,,Non-Member
T00692,2016-02-01,F004,S022,1,4.5,
T00693,2016-04-30,F004,S011,2,,Member
T00694,2016-02-18,F001,S021,2,17.0,Trial
T00695,2016-05-17,F002,S010,3,78.0,Trial
T00696,2016-03-20,F001,S006,3,75.0,Trial
T00697,2016-05-05,F003,S001,3,66.0,Trial
T00698,2016-08-12,F004,S012,3,84.0,Member
T00699,2016-03-01,F004,S022,1,4.5,Trial
T00700,2016-08-01,F003,S001,3,66.0,Trial
T00701,2016-02-22,F003,S016,2,160.0,Non-Member
T00702,2016-11-13,F001,S007,2,70.0,Member
T00703,2016-06-12,F003,S021,1,8.5,Trial
T00704,2016-06-15,F001,S022,3,13.5,Member
T00705,2016-09-17,F002,S013,1,,Member
T00706,2016-01-14,F002,S011,2,56.0,Trial
T00707,2016-11-11,F003,S006,3,75.0,Non-Member
T00708,2016-01-19,F002,S008,2,44.0,Trial
T00709,2016-12-30,F004,S014,3,225.0,Trial
T00710,2016-11-03,F002,S025,1,45.0,Trial
T00711,2016-04-29,F002,S018,1,129.0,Trial
T00712,2016-02-17,F003,S003,1,20.0,Non-Member
T00713,2016-11-07,F001,S020,1,,Trial
T00714,2016-03-05,F003,S021,3,25.5,Non-Member
T00715,2016-05-30,F001,S013,2,70.0,Non-Member
T00716,2016-09-19,F002,S009,2,48.0,Non-Member
T00717,2016-04-13,F003,S022,3,13.5,
T00718,2016-05-01,F003,S007,2,70.0,Trial
T00719,2016-02-22,F004,S014,3,225.0,Trial
T00720,2016-01-20,F004,S025,2,90.0,Trial
T00721,2016-03-30,F003,S008,3,66.0,Non-Member
T00722,2016-07-15,F002,S018,1,129.0,Trial
T00723,2016-06-24,F001,S015,2,90.0,Non-Member
T00724,2016-06-23,F001,S019,1,1299.0,Trial
T00725,2016-03-24,F003,S020,2,40.0,Trial
T00726,2016-11-19,F001,S008,3,66.0,Trial
T00727,2016-11-05,F004,S010,2,,Non-Member
T00728,2016-06-14,F001,S016,2,160.0,Trial
T00729,2016-01-23,F003,S015,1,45.0,Non-Member
T00730,2016-01-03,F001,S025,3,135.0,
T00731,2016-05-20,F002,S018,1,129.0,Trial
T00732,2016-04-18,F003,S010,3,78.0,Trial
T00733,2016-12-07,F004,S017,2,180.0,Trial
T00734,2016-08-18,F003,S015,1,45.0,Trial
T00735,2016-12-24,F001,S015,3,135.0,Member
T00736,2016-08-09,F001,S003,2,40.0,Trial
T00737,2016-02-12,F001,S001,1,22.0,Trial
T00738,2016-08-17,F001,S011,2,56.0,Trial
T00739,2016-07-02,F004,S014,3,225.0,Trial
T00740,2016-01-01,F003,S003,3,60.0,Trial
T00741,2016-01-11,F001,S013,2,70.0,Trial
T00742,2016-05-13,F002,S007,2,70.0,Non-Member
T00743,2016-07-07,F004,S019,1,1299.0,Trial
T00744,2016-01-10,F003,S011,1,28.0,Trial
T00745,2016-07-28,F004,S023,3,74.97,Non-Member
T00746,2016-09-05,F003,S010,1,,Non-Member
T00747,2016-12-30,F003,S006,3,75.0,Trial
T00748,2016-02-06,F004,S023,3,74.97,Non-Member
T00749,2016-06-18,F004,S004,2,50.0,Member
T00750,2016-03-07,F003,S002,3,84.0,Non-Member
T00751,2016-10-02,F003,S023,2,49.98,Trial
T00752,2016-03-29,F004,S010,3,78.0,Member
T00753,2016-11-18,F004,S025,1,45.0,Trial
T00754,2016-10-20,F002,S025,3,135.0,Trial
T00755,2016-10-13,F001,S022,2,9.0,Non-Member
T00756,2017-06-15,F005,S012,1,28.0,
T00757,2017-02-13,F001,S025,1,45.0,Non-Member
T00758,2017-08-13,F005,S019,1,1299.0,Trial
T00759,2017-11-04,F003,S003,3,60.0,Non-Member
T00760,2017-01-01,F003,S021,3,25.5,Trial
T00761,2017-03-17,F006,S016,2,160.0,Trial
T00762,2017-09-26,F004,S025,2,90.0,Member
T00763,2017-04-21,F004,S011,2,56.0,Non-Member
T00764,2017-01-27,F002,S024,2,,Non-Member
T00765,2017-05-10,F003,S022,2,9.0,Non-Member
T00766,2017-11-18,F005,S009,2,48.0,Trial
T00767,2017-05-06,F002,S004,3,75.0,
T00768,2017-12-12,F002,S007,1,35.0,
T00769,2017-08-14,F006,S014,1,75.0,Trial
T00770,2017-01-25,F004,S008,1,22.0,Trial
T00771,2017-06-04,F003,S012,2,56.0,Trial
T00772,2017-08-08,F002,S022,2,9.0,Non-Member
T00773,2017-07-18,F002,S013,2,70.0,Trial
T00774,2017-12-23,F001,S017,3,270.0,Trial
T00775,2017-09-11,F003,S016,2,160.0,Trial
T00776,2017-12-17,F003,S021,1,8.5,Trial
T00777,2017-09-15,F006,S011,1,28.0,Trial
T00778,2017-04-08,F004,S024,2,12.0,Trial
T00779,2017-01-15,F002,S016,2,160.0,Trial
T00780,2017-08-03,F005,S016,2,160.0,Member
T00781,2017-05-16,F002,S001,2,44.0,Trial
T00782,2017-08-28,F003,S003,2,40.0,Trial
T00783,2017-06-29,F002,S010,1,26.0,Member
T00784,2017-06-12,F004,S025,1,45.0,Non-Member
T00785,2017-01-31,F005,S019,1,1299.0,Member
T00786,2017-01-17,F006,S023,1,24.99,Trial
T00787,2017-01-18,F004,S012,2,56.0,Trial
T00788,2017-09-17,F002,S008,3,66.0,Trial
T00789,2017-05-15,F003,S008,3,66.0,Trial
T00790,2017-12-02,F006,S014,2,150.0,Non-Member
T00791,2017-06-25,F002,S007,3,105.0,Non-Member
T00792,2017-07-30,F004,S002,3,84.0,Member
T00793,2017-01-19,F003,S015,1,45.0,Member
T00794,2017-02-05,F001,S024,1,6.0,
T00795,2017-10-27,F006,S012,2,56.0,Member
T00796,2017-02-10,F005,S023,3,74.97,
T00797,2017-06-10,F001,S003,3,60.0,Member
T00798,2017-12-16,F003,S017,1,90.0,Trial
T00799,2017-05-22,F004,S014,1,75.0,Trial
T00800,2017-06-06,F004,S015,2,90.0,Member
T00801,2017-09-19,F006,S025,3,135.0,Trial
T00802,2017-09-19,F004,S022,1,4.5,Trial
T00803,2017-08-25,F006,S019,1,1299.0,Trial
T00804,2017-07-24,F006,S021,2,17.0,Non-Member
T00805,2017-12-29,F005,S001,3,66.0,Trial
T00806,2017-12-31,F002,S012,2,56.0,
T00807,2017-11-04,F005,S012,1,28.0,Member
T00808,2017-05-22,F006,S006,3,75.0,Non-Member
T00809,2017-12-21,F002,S001,3,66.0,Non-Member
T00810,2017-10-22,F006,S006,2,50.0,Trial
T00811,2017-05-27,F001,S011,2,56.0,Trial
T00812,2017-12-15,F002,S020,3,60.0,Trial
T00813,2017-03-31,F002,S003,2,40.0,
T00814,2017-07-01,F001,S007,1,35.0,Trial
T00815,2017-07-12,F001,S010,2,52.0,Trial
T00816,2017-08-19,F002,S007,3,105.0,Member
T00817,2017-05-10,F004,S024,3,18.0,Trial
T00818,2017-03-27,F003,S015,2,90.0,Trial
T00819,2017-03-07,F001,S007,2,70.0,Trial
T00820,2017-05-25,F001,S001,3,66.0,Non-Member
T00821,2017-04-26,F005,S016,3,240.0,Non-Member
T00822,2017-07-02,F001,S018,1,129.0,Trial
T00823,2017-07-31,F003,S016,2,160.0,Trial
T00824,2017-02-18,F002,S003,1,20.0,Trial
T00825,2017-02-09,F005,S022,1,4.5,Member
T00826,2017-03-14,F003,S017,2,180.0,Non-Member
T00827,2017-05-17,F004,S025,2,90.0,Member
T00828,2017-06-28,F002,S020,3,60.0,Trial
T00829,2017-11-23,F002,S023,1,24.99,Trial
T00830,2017-10-09,F005,S011,2,56.0,Member
T00831,2017-10-23,F005,S010,3,78.0,Member
T00832,2017-03-29,F005,S013,2,70.0,Trial
T00833,2017-09-23,F001,S013,2,70.0,Trial
T00834,2017-11-14,F002,S007,3,105.0,Non-Member
T00835,2017-02-19,F005,S008,2,44.0,Member
T00836,2017-10-08,F006,S025,1,45.0,Member
T00837,2017-04-11,F005,S003,2,40.0,Trial
T00838,2017-04-07,F003,S005,3,90.0,Non-Member
T00839,2017-06-09,F002,S004,3,75.0,Trial
T00840,2017-10-22,F004,S024,1,6.0,Member
T00841,2017-10-28,F006,S004,1,25.0,Member
T00842,2017-09-21,F003,S005,2,60.0,Non-Member
T00843,2017-06-01,F001,S003,2,40.0,Trial
T00844,2017-02-15,F002,S008,1,22.0,Trial
T00845,2017-11-25,F003,S012,1,28.0,Member
T00846,2017-02-02,F003,S008,1,22.0,Non-Member
T00847,2017-01-31,F003,S010,1,26.0,Trial
T00848,2017-08-14,F005,S003,3,60.0,Member
T00849,2017-01-25,F005,S024,2,12.0,Trial
T00850,2017-11-11,F005,S010,3,78.0,Trial
T00851,2017-06-13,F004,S014,3,225.0,Trial
T00852,2017-05-02,F006,S010,2,52.0,Trial
T00853,2017-03-03,F005,S024,1,6.0,Member
T00854,2017-03-14,F004,S020,3,60.0,Trial
T00855,2017-06-24,F002,S002,2,56.0,Trial
T00856,2017-12-17,F001,S020,3,,Member
T00857,2017-01-12,F004,S004,3,75.0,Trial
T00858,2017-11-25,F004,S023,3,,
T00859,2017-01-09,F001,S025,3,135.0,Non-Member
T00860,2017-03-23,F006,S009,1,24.0,Member
T00861,2017-07-27,F005,S005,2,60.0,Non-Member
T00862,2017-03-19,F006,S003,3,60.0,
T00863,2017-07-02,F006,S013,1,35.0,Trial
T00864,2017-11-13,F005,S025,2,90.0,Non-Member
T00865,2017-01-16,F005,S007,3,105.0,Trial
T00866,2017-09-12,F005,S023,1,24.99,Member
T00867,2017-01-06,F003,S019,1,1299.0,Non-Member
T00868,2017-03-13,F006,S021,3,25.5,Trial
T00869,2017-09-10,F002,S025,1,45.0,Trial
T00870,2017-01-26,F006,S007,1,35.0,Non-Member
T00871,2017-01-16,F001,S021,3,25.5,Trial
T00872,2017-05-17,F005,S011,3,84.0,Trial
T00873,2017-03-07,F003,S007,3,105.0,Trial
T00874,2017-03-04,F002,S020,2,40.0,Member
T00875,2017-06-01,F003,S006,3,75.0,Member
T00876,2017-06-19,F006,S017,3,270.0,Member
T00877,2017-12-28,F002,S021,3,25.5,Trial
T00878,2017-01-09,F004,S002,2,56.0,Member
T00879,2017-03-30,F002,S009,1,24.0,Trial
T00880,2017-07-03,F003,S016,2,160.0,Trial
T00881,2017-07-24,F006,S020,2,40.0,Member
T00882,2017-10-24,F001,S009,1,24.0,Trial
T00883,2017-08-12,F004,S023,2,49.98,Non-Member
T00884,2017-01-19,F001,S013,2,70.0,Trial
T00885,2017-08-09,F002,S008,3,66.0,Trial
T00886,2017-09-29,F005,S017,2,,Trial
T00887,2017-06-27,F004,S023,3,74.97,Non-Member
T00888,2017-02-07,F002,S013,3,105.0,Member
T00889,2017-08-02,F006,S005,1,30.0,Member
T00890,2017-02-15,F001,S024,1,6.0,Trial
T00891,2017-01-05,F003,S016,3,240.0,Trial
T00892,2017-12-07,F004,S003,3,60.0,Member
T00893,2017-04-20,F005,S001,1,22.0,Trial
T00894,2017-03-04,F006,S024,2,12.0,Trial
T00895,2017-05-06,F005,S006,3,75.0,Trial
T00896,2017-06-07,F001,S019,1,1299.0,Member
T00897,2017-05-13,F004,S019,1,1299.0,Member
T00898,2017-07-05,F002,S010,2,52.0,
T00899,2017-10-15,F002,S019,1,1299.0,Trial
T00900,2017-02-17,F006,S014,2,150.0,Non-Member
T00901,2017-11-24,F001,S019,1,1299.0,Trial
T00902,2017-04-24,F002,S022,3,13.5,Trial
T00903,2017-09-10,F001,S018,1,129.0,Trial
T00904,2017-09-19,F005,S013,3,105.0,Trial
T00905,2017-06-19,F004,S023,3,74.97,
T00906,2017-10-31,F002,S012,3,84.0,Non-Member
T00907,2017-03-23,F005,S006,3,75.0,
T00908,2017-02-26,F005,S007,1,35.0,Non-Member
T00909,2017-07-11,F002,S002,2,56.0,Trial
T00910,2017-08-07,F005,S024,2,12.0,Trial
T00911,2017-09-06,F004,S021,2,17.0,Member
T00912,2017-11-09,F004,S009,2,48.0,Non-Member
T00913,2017-09-03,F003,S024,2,,Trial
T00914,2017-10-22,F004,S011,1,28.0,Member
T00915,2017-04-29,F003,S021,1,8.5,Member
T00916,2017-09-02,F003,S012,3,84.0,Trial
T00917,2017-11-04,F006,S006,3,75.0,Trial
T00918,2017-05-21,F005,S023,2,49.98,Trial
T00919,2017-02-14,F006,S003,3,60.0,Trial
T00920,2017-09-27,F004,S022,1,4.5,Trial
T00921,2017-08-16,F003,S025,1,45.0,Member
T00922,2017-11-12,F005,S016,2,160.0,Trial
T00923,2017-06-21,F002,S009,3,72.0,Trial
T00924,2017-07-02,F003,S003,2,40.0,Trial
T00925,2017-06-09,F001,S020,2,40.0,Trial
T00926,2017-09-29,F005,S014,1,75.0,Member
T00927,2017-01-26,F005,S007,2,70.0,Non-Member
T00928,2017-02-01,F001,S013,1,35.0,Member
T00929,2017-02-13,F006,S011,3,84.0,Trial
T00930,2017-11-30,F006,S005,1,30.0,Trial
T00931,2017-03-16,F002,S017,2,180.0,Non-Member
T00932,2017-06-06,F006,S020,1,20.0,Trial
T00933,2017-07-15,F004,S018,1,129.0,
T00934,2017-10-18,F006,S017,2,180.0,Trial
T00935,2017-12-02,F006,S002,1,28.0,Member
T00936,2017-05-21,F001,S007,1,35.0,Trial
T00937,2017-10-11,F001,S003,2,40.0,
T00938,2017-08-13,F006,S008,2,,Trial
T00939,2017-07-24,F006,S016,1,80.0,Trial
T00940,2017-06-17,F003,S009,2,48.0,Member
T00941,2017-06-26,F002,S019,1,1299.0,Non-Member
T00942,2017-07-21,F001,S020,2,40.0,Trial
T00943,2017-05-17,F006,S013,3,105.0,Non-Member
T00944,2017-09-11,F002,S002,3,84.0,Trial
T00945,2017-04-16,F004,S023,2,49.98,Member
T00946,2017-02-24,F005,S023,1,24.99,Trial
T00947,2017-07-29,F004,S024,3,18.0,Non-Member
T00948,2017-09-14,F003,S024,1,6.0,
T00949,2017-02-13,F003,S011,3,84.0,Non-Member
T00950,2017-10-13,F002,S001,3,66.0,Trial
T00951,2017-08-21,F003,S011,3,84.0,Non-Member
T00952,2017-02-15,F002,S013,1,35.0,Trial
T00953,2017-05-14,F002,S020,2,40.0,Trial
T00954,2017-09-02,F006,S017,2,180.0,Trial
T00955,2017-07-22,F001,S015,3,135.0,Member
T00956,2017-09-04,F003,S003,3,60.0,Member
T00957,2017-11-07,F005,S003,2,40.0,Trial
T00958,2017-07-11,F003,S003,1,20.0,Trial
T00959,2017-06-03,F001,S010,3,78.0,Non-Member
T00960,2017-06-23,F002,S022,1,4.5,
T00961,2017-05-22,F005,S018,1,129.0,Non-Member
T00962,2017-09-24,F006,S025,1,45.0,Trial
T00963,2017-12-06,F005,S016,2,160.0,Trial
T00964,2017-08-16,F004,S012,2,56.0,
T00965,2017-10-26,F001,S016,1,80.0,Trial
T00966,2017-06-16,F003,S024,3,18.0,Trial
T00967,2017-11-29,F006,S007,3,105.0,Trial
T00968,2017-04-24,F004,S018,1,129.0,Trial
T00969,2017-12-03,F004,S004,2,50.0,Trial
T00970,2017-10-16,F002,S005,3,90.0,Member
T00971,2017-10-26,F003,S025,3,135.0,Member
T00972,2017-09-07,F004,S023,1,24.99,Trial
T00973,2017-02-27,F003,S007,2,70.0,Trial
T00974,2017-08-27,F001,S002,3,84.0,Member
T00975,2017-02-26,F001,S011,3,84.0,
T00976,2017-08-25,F004,S008,2,44.0,Trial
T00977,2017-05-04,F006,S003,3,60.0,Trial
T00978,2017-12-22,F005,S016,1,80.0,Non-Member
T00979,2017-06-30,F003,S015,3,135.0,Trial
T00980,2017-07-25,F003,S004,1,25.0,Trial
T00981,2017-05-19,F006,S024,3,18.0,Trial
T00982,2017-06-08,F001,S013,3,,Trial
T00983,2017-11-29,F003,S015,1,45.0,Trial
T00984,2017-03-19,F002,S005,3,90.0,Trial
T00985,2017-07-10,F003,S018,1,129.0,Member
T00986,2017-12-12,F006,S019,1,1299.0,Trial
T00987,2017-09-06,F006,S020,2,40.0,Trial
T00988,2017-07-05,F005,S004,3,75.0,Trial
T00989,2017-07-26,F001,S005,3,90.0,Trial
T00990,2017-11-18,F006,S004,1,25.0,Trial
T00991,2017-03-27,F002,S007,3,105.0,Trial
T00992,2017-08-16,F001,S010,1,26.0,Trial
T00993,2017-02-22,F003,S013,3,105.0,Trial
T00994,2017-11-21,F006,S004,2,50.0,Trial
T00995,2017-12-09,F005,S016,3,,Non-Member
T00996,2017-05-29,F001,S018,1,129.0,Trial
T00997,2017-06-13,F005,S011,1,28.0,Non-Member
T00998,2017-09-13,F003,S012,3,84.0,Trial
T00999,2017-01-19,F001,S015,1,45.0,Non-Member
T01000,2017-11-08,F004,S004,1,25.0,Member
T01001,2017-08-24,F003,S020,3,60.0,Member
T01002,2017-12-04,F001,S025,1,45.0,Trial
T01003,2017-01-19,F004,S015,3,135.0,Trial
T01004,2017-10-22,F001,S016,3,240.0,Trial
T01005,2017-12-25,F005,S006,3,75.0,Trial
T01006,2017-06-10,F006,S004,2,50.0,Non-Member
T01007,2017-02-26,F006,S012,3,84.0,Non-Member
T01008,2017-12-07,F005,S025,3,135.0,Trial
T01009,2017-08-16,F004,S022,1,4.5,Trial
T01010,2017-04-12,F004,S016,1,80.0,Trial
T01011,2017-12-11,F003,S023,3,74.97,Trial
T01012,2017-01-24,F004,S002,2,56.0,Non-Member
T01013,2017-03-10,F005,S018,1,129.0,Non-Member
T01014,2017-05-19,F001,S007,1,35.0,Trial
T01015,2017-02-24,F002,S020,1,20.0,Member
T01016,2017-05-20,F002,S002,3,84.0,Trial
T01017,2017-06-08,F002,S016,3,240.0,Trial
T01018,2017-11-11,F002,S014,2,150.0,Non-Member
T01019,2017-06-10,F004,S023,3,74.97,Trial
T01020,2017-08-15,F001,S023,2,49.98,Member
T01021,2017-04-11,F006,S025,3,135.0,Member
T01022,2017-12-07,F001,S015,3,135.0,Non-Member
T01023,2017-07-06,F006,S014,2,150.0,Non-Member
T01024,2017-07-19,F001,S017,1,90.0,Trial
T01025,2017-04-03,F006,S014,1,75.0,Trial
T01026,2017-10-30,F003,S023,1,24.99,
T01027,2017-09-17,F005,S013,2,70.0,Member
T01028,2017-02-15,F002,S022,1,4.5,Non-Member
T01029,2017-03-27,F001,S009,3,72.0,Non-Member
T01030,2017-06-15,F002,S013,1,35.0,Member
T01031,2017-10-27,F004,S021,3,25.5,Non-Member
T01032,2017-06-20,F005,S010,2,52.0,Trial
T01033,2017-08-20,F003,S021,3,25.5,Trial
T01034,2017-07-13,F003,S023,1,24.99,Non-Member
T01035,2017-07-11,F006,S011,2,56.0,Trial
T01036,2017-02-09,F001,S017,1,,Trial
T01037,2017-02-13,F002,S013,2,70.0,Non-Member
